ORDER_ID,SKU_ID
48,31258
49,110240
49,110240
49,110240
49,110240
49,110240
49,110240
49,110240
49,110240
49,168659
49,168659
49,168659
49,168659
49,168659
49,168659
49,168659
49,24422
49,24422
49,90976
49,90976
49,90976
49,193759
49,193759
49,193759
49,193759
49,118787
49,118787
49,118787
49,118787
49,118787
49,118787
49,118787
49,119147
49,119147
49,119147
50,153575
50,153575
50,153575
50,153575
50,153575
50,199318
50,199318
50,199318
50,183929
50,183929
50,183929
50,183929
50,162025
50,162025
50,162025
50,162025
50,162025
51,115382
51,24331
51,24331
51,24331
51,24331
51,24331
51,24331
51,24331
51,24331
51,24331
51,24331
51,17721
51,17721
51,17721
51,17721
51,17721
51,17721
51,17721
51,17721
51,17721
51,17721
51,48636
51,48636
51,48636
51,48636
51,48636
51,177141
51,177141
51,177141
51,93400
51,93400
51,42966
51,42966
51,42966
51,42966
51,42966
51,42966
51,95758
51,95758
51,95758
51,95758
51,13569
51,13569
51,13569
51,13569
51,16354
51,100209
51,100209
51,100209
51,100209
51,100209
51,48787
51,24883
51,24883
51,24883
51,24883
51,24883
51,24883
51,24883
51,116128
51,116128
51,116128
51,176702
51,176702
51,176702
51,196141
51,196141
51,196141
51,196141
51,170247
51,170247
51,170247
51,191291
51,191291
51,191291
51,191291
51,191291
51,191291
51,191291
51,191291
51,191291
51,191291
51,18553
51,18553
51,18553
51,18553
51,18553
51,18553
51,18553
52,77128
52,77128
52,77128
52,77128
52,77128
52,77128
52,77128
52,77128
52,77128
52,135852
52,135852
52,135852
52,135852
52,135852
52,135852
52,135852
52,135852
52,17911
52,17911
52,17911
52,17911
52,17911
52,139389
52,202900
52,202900
52,202900
52,202900
52,202900
52,202900
52,202900
52,202900
52,202900
53,137795
53,137795
53,137795
53,137795
53,137795
53,137795
53,137795
53,149684
53,149684
53,149684
53,149684
53,149684
53,149684
53,149684
53,149684
53,103456
53,103456
53,103456
53,103456
53,103456
53,103456
53,103456
53,103456
53,181213
53,54126
53,54126
53,54126
53,54126
53,654
53,654
53,654
53,654
53,654
53,654
53,654
53,654
53,654
53,654
54,30709
54,30709
54,30709
54,30709
54,5815
54,5815
54,5815
54,5815
54,143840
54,143840
54,159758
54,159758
54,159758
54,159758
54,203708
54,203708
54,203708
54,203708
54,203708
54,203708
54,203708
54,203708
54,203708
54,203708
54,94146
54,94146
54,94146
54,94146
54,94146
54,94146
54,99414
54,99414
54,99414
54,99414
54,99414
54,99414
54,99414
54,57247
54,57247
54,57247
54,57247
54,150981
54,36408
54,36408
54,36408
54,36408
54,36408
54,36408
54,36408
54,36408
54,36408
54,36408
54,95087
54,32598
54,32598
54,32598
54,32598
54,32598
54,32598
54,32598
54,32598
54,32598
54,32598
55,55922
55,55922
55,55922
55,55922
55,148825
55,76758
55,76758
55,52745
55,52745
55,52745
55,52745
55,52745
55,52745
55,52745
55,52745
55,52745
55,52745
55,172724
55,172724
55,172724
55,172724
55,172724
55,172724
55,172724
55,172724
55,172724
55,172724
55,90241
55,90241
55,90241
55,90241
55,90241
55,90241
55,176243
55,176243
55,176243
55,176243
55,176243
55,176243
55,176243
55,176243
55,176243
55,176243
55,206621
55,206621
55,206621
55,206621
55,206621
55,206621
55,206621
55,206621
55,56669
55,56669
55,56669
55,56669
55,171102
55,171102
55,171102
55,171102
55,171102
55,171102
55,200353
55,200353
55,200353
55,200353
55,200353
55,69047
55,69047
55,69047
55,69047
55,69047
55,69047
55,30043
55,30043
55,68437
55,68437
55,68437
55,68437
55,10715
55,10715
55,10715
56,52664
56,52664
56,52664
56,52664
56,52664
56,52664
56,52664
56,81125
56,81125
56,81125
56,81125
56,81125
56,81125
56,81125
56,30581
56,30581
56,30581
56,30581
56,30581
56,30581
56,30581
56,30581
56,30581
56,69079
56,69079
56,69079
56,69079
56,69079
56,69079
56,69079
56,69079
56,69079
56,69079
56,107033
56,107033
56,107033
56,107033
56,107033
56,107033
56,107033
56,107033
56,107033
56,107033
56,48264
56,48264
56,48264
56,48264
56,48264
56,48264
56,48264
56,48264
56,48264
56,48264
56,95213
56,95213
56,95213
56,95213
56,95213
56,95213
56,95213
56,95213
56,49375
56,49375
56,49375
56,49375
56,49375
56,49375
56,49375
56,49375
56,49375
56,49375
56,191980
56,191980
56,191980
56,191980
56,191980
56,191980
56,191980
56,89276
56,89276
56,89276
56,89276
56,89276
56,76391
56,76391
56,76391
56,76391
56,76391
57,158263
57,158263
57,158263
57,93351
57,93351
57,93351
57,145944
57,145944
57,145944
57,145944
57,145944
57,145944
57,145944
57,145944
57,145944
57,145944
57,188841
57,188841
57,188841
57,188841
57,88887
57,88887
57,88887
57,88887
57,88887
57,88887
57,88887
57,88887
57,160318
57,160318
57,160318
58,111214
58,111214
58,111214
58,111214
58,111214
58,111214
58,111214
58,111214
58,111214
58,111214
58,60576
58,60576
58,206920
58,206920
58,206920
58,206920
58,206920
58,206920
58,206920
58,67603
58,67603
58,67603
58,67603
58,67603
58,67603
58,67603
58,67603
58,152876
58,152876
58,152876
58,152876
58,152876
58,152876
58,214567
58,214567
58,89600
58,89600
58,89600
58,12347
58,208708
58,208708
58,92613
58,92613
58,92613
58,92613
58,92613
58,92613
58,92613
58,92613
58,92613
58,92613
58,187276
58,187276
58,187276
58,187276
58,187276
58,187276
58,187276
58,187276
58,187276
58,183114
58,183114
58,183114
58,183114
58,183114
58,183114
58,163026
58,163026
58,163026
58,163026
58,163026
58,163026
58,163026
58,163026
58,214828
58,136188
58,136188
58,136188
58,136188
58,136188
58,10470
58,10470
58,10470
58,10470
58,10470
58,10470
58,101200
58,101200
58,101200
58,101200
58,78235
58,78235
58,78235
58,78235
58,78235
58,165718
58,165718
58,21086
58,21086
58,21086
58,21086
58,21086
58,21086
58,21086
58,21086
58,21086
59,152779
59,152779
59,152779
59,152779
59,152779
59,152779
59,152779
59,104984
59,104984
59,104984
59,104984
59,104984
59,104984
59,104984
59,104984
59,104984
60,131065
60,131065
60,131065
60,131065
60,131065
60,131065
60,131065
60,131065
60,131065
60,131065
60,208400
60,208400
60,208400
60,208400
60,208400
60,208400
60,208400
60,22422
60,22422
60,22422
60,22422
60,197723
60,197723
60,197723
60,197723
60,197723
60,197723
60,197723
60,197723
60,197723
60,136089
60,136089
60,136089
60,136089
60,136089
60,30758
60,30758
60,30758
60,32024
60,32024
60,32024
60,32024
60,32024
60,32024
60,157687
60,157687
60,157687
60,143963
60,143963
60,143963
60,143963
60,143963
60,68884
60,68884
60,68884
60,68884
60,68884
60,68884
60,68884
60,68884
60,68884
60,116732
60,116732
60,116732
60,116732
60,73840
60,73840
60,73840
60,73840
60,73840
60,39567
60,39567
60,39567
60,39567
60,39567
60,39567
60,39567
60,39567
60,39567
60,39567
60,66713
60,66713
60,66713
60,66713
60,66713
60,66713
60,66713
60,102032
60,102032
60,102032
60,102032
60,102032
60,102032
60,102032
60,102032
60,21556
60,137469
60,137469
60,89755
60,89755
60,89755
60,89755
60,89755
60,89755
60,89755
60,89755
60,89755
61,50505
61,50505
61,50505
61,55684
61,55684
61,55684
61,55684
61,143874
61,143874
61,143874
61,143874
61,93697
61,93697
61,93697
61,93697
61,93697
61,93697
61,93697
62,81894
62,81894
62,81894
62,81894
62,81894
62,81894
62,100475
62,100475
62,53747
62,53747
62,53747
62,53747
62,53747
62,53747
62,124403
62,124403
62,124403
62,124403
62,172362
62,172362
62,172362
62,172362
62,106864
62,106864
62,106864
62,106864
62,106864
62,106864
62,106864
62,106864
62,106864
62,106864
62,136085
62,136085
62,136085
62,43138
62,43138
62,97268
62,97268
62,97268
62,97268
62,97268
62,97268
62,97268
62,97268
62,97268
62,97268
62,66696
62,66696
62,66696
62,66696
62,84083
62,84083
62,84083
62,84083
62,84083
62,84083
62,84083
62,27218
62,27218
62,88786
62,88786
62,88786
62,210538
62,210538
62,210538
62,210538
62,210538
62,210538
62,210538
62,210538
62,133893
62,133893
62,133893
62,133893
62,133893
62,144653
62,144653
63,123968
63,123968
63,123968
63,123968
63,123468
63,123468
63,123468
63,123468
63,123468
63,193045
63,193045
63,193045
63,193045
63,193045
63,195955
63,195955
63,195955
63,195955
63,195955
63,195955
63,195955
63,195955
63,195955
63,195955
63,45459
63,45459
63,60404
63,60404
63,60404
63,60404
63,60404
63,60404
63,60404
63,60404
63,60404
63,106755
63,106755
63,106755
63,106755
63,106755
63,106755
63,106755
63,202155
63,94598
63,120195
63,120195
63,120195
63,120195
63,120195
63,120195
63,120195
63,179795
64,123378
64,123378
64,123378
64,99532
64,99532
64,99532
64,99532
64,99532
64,99532
64,99532
64,99532
64,16757
64,16757
64,16757
64,16757
64,16757
64,171835
64,171835
64,171835
64,171835
64,171835
64,171835
64,171835
64,171835
64,63887
64,63887
64,63887
64,63887
64,63887
64,63887
64,63887
64,63887
64,63887
64,188367
64,188367
64,188367
64,188367
64,188367
64,188367
64,54614
64,54614
64,54614
64,54614
64,54614
64,54614
64,54614
64,54614
65,147686
65,147686
65,147686
65,147686
65,147686
65,147686
65,147686
65,77903
65,77903
65,77903
65,77903
65,155760
65,155760
65,155760
65,155760
65,155760
65,47010
65,47010
65,86813
65,86813
65,86813
65,86813
65,86813
65,86813
65,86813
65,86813
65,86813
65,86813
65,66607
65,66607
65,66607
65,66607
65,204135
65,204135
65,204135
65,204135
65,204135
65,204135
65,204135
65,204135
65,204135
65,67327
65,67327
65,44555
65,115984
65,115984
65,147364
65,147364
65,80971
65,80971
65,80971
65,80971
65,80971
65,80971
65,80971
65,80971
65,80971
65,80971
65,17363
65,17363
65,17363
65,17363
65,17363
65,10840
65,10840
65,87251
65,87251
65,143055
65,143055
65,143055
65,143055
65,143055
65,143055
65,143055
65,143055
65,143055
65,143055
65,163009
65,113003
65,35779
65,35779
65,35779
65,35779
65,35779
65,35779
65,35779
65,35779
65,35779
65,147534
65,147534
66,151428
66,151428
66,151428
66,151428
66,151428
66,151428
66,7470
66,7470
66,7470
66,63690
66,63690
66,63690
66,63690
66,63690
66,63690
66,63690
66,63690
66,63690
66,176520
66,176520
66,176520
66,176520
66,176520
66,176520
66,176520
66,159367
66,159367
66,159367
66,159367
66,159367
66,159367
66,159367
66,159367
66,159367
66,157872
66,157872
66,157872
66,157872
66,157872
66,157872
66,157872
66,157872
66,157872
66,157872
66,177286
66,177286
66,177286
66,177286
66,177286
66,165173
66,165173
66,165173
66,165173
66,165173
66,165173
66,165173
66,141955
66,141955
66,141955
66,141955
66,141955
66,141955
66,141955
66,141955
66,141955
66,6513
66,6513
66,6513
66,6513
66,6513
66,6513
66,6513
66,6513
66,6513
66,57152
66,57152
66,57152
66,57152
66,57152
66,57152
66,57152
66,181524
66,181524
66,181524
66,181524
66,181524
66,181524
66,181524
66,181524
66,181524
66,181524
66,147994
66,147994
66,147994
66,147994
66,147994
66,147994
66,147994
66,51111
66,51111
67,106684
67,106684
67,92262
67,92262
67,92262
67,92262
67,92262
67,92262
67,92262
67,92262
67,92262
67,112083
67,112083
67,112083
67,112083
67,112083
67,112083
67,112083
67,69286
67,69286
67,69286
67,69286
67,69286
67,69286
67,69286
67,69286
67,69286
67,71220
67,152710
67,152710
67,205475
67,205475
67,205475
67,205475
67,205475
67,205475
67,205475
67,205475
68,178283
68,178283
68,178283
68,178283
68,178283
68,178283
68,178283
68,178283
68,81137
68,81137
68,73233
68,73233
68,73233
68,73233
68,73233
68,73233
68,73233
68,73233
68,73233
68,73233
68,168755
68,168755
68,119685
68,119685
68,119685
68,119685
68,119685
68,119685
68,119685
68,119685
68,119685
68,119685
68,192391
68,51540
68,51540
68,51540
68,51540
68,51540
68,51540
68,51540
68,51540
69,10853
69,10853
69,10853
69,10853
69,10853
69,10853
69,10853
69,10853
69,10853
69,163240
69,163240
69,163240
69,44937
69,44937
69,44937
69,44937
69,119194
69,119194
69,119194
69,119194
69,119194
69,119194
69,119194
69,119194
69,119194
69,119194
69,193245
69,193245
69,193245
69,193245
69,193245
69,193245
69,68660
69,68660
69,68660
69,68660
69,68660
69,68660
69,68660
69,68660
69,68660
69,68660
69,122558
69,122558
69,122558
69,122558
69,122558
69,122558
69,88912
69,88912
69,88912
69,88912
69,88912
69,88912
69,88912
69,88912
69,184247
69,184247
69,184247
69,167967
69,58187
69,58187
69,58187
69,58187
69,4884
69,4884
69,4884
69,4884
69,4884
69,4884
69,4884
69,4884
69,4884
69,141033
69,141033
69,141033
69,27849
69,27849
69,27849
69,69914
69,69914
69,69914
69,69914
69,69914
69,69914
69,69914
69,69914
69,69914
69,133187
69,133187
69,133187
69,197772
69,197772
69,197772
69,197772
69,197772
69,197772
69,197772
69,197772
69,197772
69,197772
69,110990
69,110990
69,110990
69,110990
69,117744
69,117744
69,117744
69,117744
70,19223
70,19223
70,19223
70,19223
70,19223
70,19223
70,19223
70,98360
70,98360
70,98360
70,98360
70,98360
70,98360
70,98360
70,116963
70,116963
70,116963
70,116963
70,116963
70,116963
70,116963
70,116963
70,18238
70,18238
70,18238
70,45113
70,45113
70,45113
70,45113
70,45113
71,159244
71,159244
71,159244
71,159244
71,159244
71,159244
71,173997
71,173997
71,173997
71,173997
71,173997
71,173997
71,173997
71,178867
71,178867
71,178867
71,178867
71,178867
71,178867
71,178867
71,44863
71,44863
71,44863
71,44863
72,14748
72,14748
72,14748
72,14748
72,14748
72,14748
72,14748
72,167622
72,167622
72,167622
72,167622
72,167622
72,167622
72,167622
72,113554
72,113554
72,113554
72,113554
72,150869
72,150869
72,150869
72,150869
72,150869
72,188869
72,188869
72,188869
72,188869
72,188869
72,188869
72,188869
72,188869
72,188869
72,188869
72,200561
72,200561
72,200561
72,77629
72,77629
72,77629
72,77629
73,149875
73,149875
73,149875
73,149875
73,149875
73,149875
73,149875
73,149875
73,74927
73,74927
73,74927
73,74927
73,74927
73,74927
73,74927
73,74927
73,66319
73,66319
73,37935
73,153476
73,153476
73,153476
73,203057
73,203057
73,143191
73,143191
73,80665
73,80665
73,80665
73,80665
73,80665
73,35203
73,35203
73,35203
73,35203
73,35203
73,35203
73,35203
73,35203
73,6340
73,6340
73,6340
73,6340
73,6340
73,6340
73,6340
73,6340
73,6340
73,64848
73,64848
73,64848
73,64848
73,187524
73,187524
73,187524
73,187524
73,187524
73,187524
73,187524
73,187524
73,128679
73,128679
73,77567
73,77567
73,77567
73,77567
73,77567
73,77567
73,77567
73,77567
73,144249
73,144249
73,144249
73,144249
73,144249
73,144249
73,144249
73,144249
73,144249
73,144249
73,134549
73,134549
73,24898
73,24898
73,24898
73,24898
73,24898
73,24898
73,24898
73,24898
73,24898
73,27349
73,27349
73,27349
73,27349
73,82393
73,82393
73,82393
73,82393
73,82393
73,82393
73,82393
73,82393
73,82393
74,98719
74,98719
74,98719
74,175639
74,175639
74,175639
74,175639
74,175639
74,178158
74,2156
74,2156
74,5279
74,5279
74,5279
74,93582
74,93582
74,93582
74,93582
74,93582
74,144736
74,144736
74,144736
74,144736
74,144736
74,144736
74,180695
74,180695
74,180695
74,160018
74,160018
74,160018
74,160018
74,160018
74,160018
74,160018
74,160018
74,160018
74,160018
75,139219
75,139219
75,21991
75,21991
75,21991
75,21991
75,21991
75,59303
75,59303
75,59303
75,59303
75,59303
75,59303
75,59303
75,59303
75,59303
75,59303
76,154547
76,172726
76,205591
76,205591
76,205591
76,205591
76,205591
76,205591
76,205591
76,35383
76,60769
76,60769
76,60769
76,60769
76,60769
76,60769
76,60769
76,60769
76,111397
76,111397
76,111397
76,111397
76,111397
76,111397
76,111397
76,111397
76,111397
76,214449
76,214449
76,214449
76,214449
76,214449
76,214449
76,214449
76,214449
76,214449
76,214449
76,129921
76,129921
76,129921
76,129921
76,129921
76,129921
76,129921
76,69112
76,69112
76,69112
76,69112
76,69112
76,69112
76,69112
76,69112
76,69112
76,69112
76,206137
76,206137
76,206137
76,206137
76,206137
76,206137
76,55064
76,55064
76,55064
76,28495
76,28495
76,28495
76,28495
76,53138
76,53138
76,53138
76,53138
76,53138
76,53138
76,53138
76,1214
76,1214
76,1214
76,154656
76,154656
76,154656
76,154656
76,154656
76,154656
76,154656
76,154656
76,154656
76,154656
76,88672
76,88672
76,88672
76,88672
76,8263
76,8263
76,8263
76,8263
76,8263
76,8263
76,8263
77,139835
77,139835
77,37758
77,37758
77,37758
77,37758
77,37758
77,37758
77,58523
77,58523
77,58523
77,58523
77,58523
77,58523
77,58523
77,58523
77,58523
77,183938
77,183938
77,183938
77,44882
77,44882
77,128851
77,128851
77,128851
77,128851
77,165732
77,204021
77,204021
77,204021
77,204021
77,204021
77,204021
77,204021
77,204021
77,204021
77,172688
77,172688
77,172688
77,172688
77,172688
77,172688
77,172688
77,172688
77,172688
77,172688
77,160126
77,160126
77,160126
77,160126
77,160126
77,160126
77,160126
77,160126
77,160126
77,137420
77,137420
77,137420
77,137420
77,137420
77,137420
77,137420
77,137420
77,137420
77,137420
77,7774
77,7774
77,7774
77,7774
77,7774
77,7774
77,7774
77,7774
77,7774
77,7774
77,202262
77,193267
77,193267
77,193267
77,193267
77,193267
77,193267
77,61326
77,61326
77,90733
77,90733
77,90733
78,74053
78,74053
79,105261
79,105261
79,105261
79,105261
79,105261
79,105261
79,100862
79,100862
79,100862
79,28426
79,28426
79,28426
79,28426
79,28426
79,28426
79,28426
79,28426
79,28426
79,28426
79,179778
79,179778
79,108836
79,108836
79,108836
79,108836
79,108836
79,167093
79,167093
79,167093
79,167093
79,167093
79,167093
79,167093
79,75010
79,75010
79,141529
79,141529
79,141529
79,141529
79,141529
79,141529
79,141529
79,36312
79,36312
79,36312
79,36312
79,36312
79,36312
79,36312
79,36312
79,36312
79,18038
79,18038
79,18038
79,184837
79,184837
79,184837
79,184837
79,184837
79,184837
79,184837
79,170309
79,170309
79,170309
79,170309
79,170309
79,185628
79,185628
79,185628
79,123279
79,123279
79,123279
79,123279
79,123279
79,123279
79,123279
79,123279
79,123279
79,123279
79,69639
79,69639
79,69639
79,69639
79,69639
79,69639
79,69639
79,69639
79,3442
79,3442
79,3442
79,3442
79,3442
79,102453
79,102453
79,102453
79,102453
79,102453
79,102453
79,102453
79,108921
79,108921
79,108921
79,108921
79,108921
79,53807
79,53807
79,53807
79,53807
79,53807
79,53807
79,53807
79,53807
79,53807
80,59274
80,59274
80,59274
80,59274
80,59274
80,59274
80,59274
80,100270
80,100270
80,100270
80,100270
80,50218
80,50218
80,50218
80,50218
80,127292
80,127292
80,127292
80,127292
80,127292
80,127292
80,99784
80,99784
80,99784
80,161795
80,161795
80,161795
80,161795
80,161795
80,161795
80,161795
80,161795
80,161795
80,161795
80,89517
80,89517
80,89517
80,9705
80,9705
80,9705
80,33176
80,33176
80,33176
80,33176
80,33176
80,33176
80,33176
80,33176
80,33176
80,33176
80,26245
80,26245
80,26245
80,26245
80,26245
80,26245
80,26245
80,26245
80,26245
80,62223
80,62223
80,62223
80,62223
80,62223
80,91480
80,91480
80,33836
80,33836
80,33836
80,33836
80,33836
80,33836
80,33836
80,33836
80,33836
80,33836
80,81725
80,81725
80,83843
80,83843
80,83843
80,83843
80,83843
80,83843
80,83843
80,2058
80,2058
80,2058
80,2058
80,2058
80,2058
80,2058
80,2058
80,44962
80,44962
80,44962
80,44962
80,72061
80,72061
80,72061
80,72061
80,72061
80,72061
80,72061
80,133750
80,133750
80,133750
80,133750
80,133750
80,133750
80,133750
80,205939
80,205939
80,205939
80,205939
80,205939
80,205939
81,98119
81,98119
81,98119
81,98119
81,98119
81,112267
81,112267
81,18209
81,18209
81,18209
81,18209
81,49612
81,49612
81,49612
81,49612
81,49612
81,49612
81,49612
82,167985
82,167985
82,167985
82,167985
82,167985
82,167985
82,167985
82,167985
82,167985
82,200955
82,200955
82,200955
82,200955
82,200955
82,200955
82,200955
82,200955
82,200955
82,200955
82,167672
82,167672
82,167672
82,167672
82,167672
82,167672
82,167672
82,44345
82,44345
82,44345
82,44345
82,44345
82,120543
82,120543
82,120543
82,80214
82,80214
82,80214
82,151386
82,151386
82,151386
82,151386
82,151386
82,151386
82,151386
82,203479
82,203479
82,173119
82,173119
82,173119
82,173119
82,16780
82,181041
82,181041
82,181041
82,181041
82,181041
82,181041
82,181041
82,181041
82,181041
82,43620
82,43620
82,43620
82,43620
82,22526
82,22526
82,22526
82,22526
82,22526
82,22526
82,22526
82,22526
82,22526
82,22526
82,198497
82,198497
82,198497
82,198497
82,198497
82,26427
82,26427
82,26427
82,26427
82,26427
82,26427
82,26427
82,26427
82,26427
82,189271
82,189271
82,189271
82,189271
82,189271
83,55608
83,40490
83,40490
83,40490
83,40490
83,40490
83,40490
83,40490
83,40490
83,55589
83,55589
83,55589
83,55589
83,198437
83,198437
83,198437
83,198437
83,198437
83,53834
83,53834
83,198096
83,198096
83,198096
83,198096
83,198096
83,198096
83,198096
83,198096
83,198096
83,198096
83,192395
83,192395
83,192395
83,192395
83,192395
83,192395
83,192395
83,192395
83,192395
83,192395
83,173947
83,173947
83,173947
83,56471
83,56471
83,56471
83,56471
83,56471
83,56471
83,54541
83,54541
83,54541
83,54541
83,54541
83,54541
83,109336
83,109336
83,46494
83,46494
83,46494
83,46494
83,46494
83,46494
83,112562
83,112562
83,112562
83,112562
83,112562
83,196087
83,196087
83,196087
83,196087
83,196087
83,196087
83,196087
83,196087
83,97782
83,97782
83,97782
83,97782
83,97782
83,97782
83,142716
83,142716
84,154450
84,154450
84,154450
84,154450
84,154450
84,154450
84,154450
84,154450
84,208119
84,208119
84,208119
84,208119
84,208119
84,208119
84,208119
84,208119
84,208119
84,208119
84,215011
84,148350
84,148350
84,83366
84,83366
84,83366
84,83366
84,83366
84,83366
84,96164
84,96164
84,96164
84,96164
84,96164
84,96164
84,96164
84,37974
84,214340
84,214340
84,203092
84,203092
84,203092
84,203092
84,203092
84,203092
84,203092
84,203092
84,203092
84,161791
84,161791
84,161791
84,161791
84,115939
84,115939
84,115939
84,115939
84,115939
84,115939
84,115939
84,84930
84,84930
84,84930
84,84930
84,84930
84,84930
84,84930
84,100546
84,100546
84,100546
84,100546
84,100546
84,100546
84,89658
84,89658
84,89658
84,89658
84,89658
84,89658
84,89658
84,89658
84,132750
84,54856
84,54856
84,54856
84,54856
84,54856
84,54856
84,54856
84,54856
84,54856
84,54856
85,213467
85,113457
85,113457
85,113457
85,113457
85,113457
85,113457
85,113457
85,113457
85,113457
85,44047
85,44047
85,44047
85,44047
85,44047
85,44047
85,44047
85,44047
85,44047
85,145702
85,145702
85,145702
85,145702
85,145702
85,145702
85,145702
85,182365
85,182365
85,182365
85,182365
85,90480
85,90480
85,90480
85,90480
85,90480
85,90480
85,150414
85,150414
85,150414
85,160863
85,160863
85,160863
85,160863
85,160863
85,160863
85,160863
85,160863
85,160863
85,160863
85,131333
85,131333
85,131333
85,131333
85,131333
85,131333
85,131333
85,131333
85,131333
85,25577
85,25577
85,25577
85,25577
86,88781
86,88781
86,88781
86,88781
86,88781
86,170329
86,170329
86,170329
86,170329
86,170329
86,170329
86,170329
86,170329
86,170329
86,170329
86,107391
86,107391
86,107391
86,107391
86,107391
86,107391
86,56789
86,56789
86,56789
86,56789
86,56789
86,56789
86,56789
86,56789
86,56789
86,90681
86,90681
86,90681
86,56128
86,134466
86,134466
86,120386
86,120386
87,163852
87,163852
87,163852
87,163852
87,163852
87,163852
88,12138
88,12138
88,12138
88,12138
88,12138
88,12138
88,12138
88,92020
88,92020
88,138678
88,138678
88,138678
88,203401
88,203401
88,203401
88,203401
88,203401
88,203401
88,203401
88,203401
88,4188
88,4188
88,41557
88,41557
88,41557
88,41557
88,41557
88,41557
88,100763
88,100763
88,149449
88,149449
88,149449
88,149449
88,149449
88,33497
88,33497
88,33497
88,33497
89,193081
89,193081
89,118249
89,118249
89,118249
89,118249
89,118249
89,118249
89,192539
89,192539
89,192539
89,192539
89,192539
89,192539
89,192539
89,192539
89,192539
89,157536
89,157536
89,157536
89,157536
89,157536
89,157536
89,157536
89,157536
89,157536
89,157536
89,197933
89,197933
89,197933
89,197933
89,197933
89,197933
90,80442
90,80442
90,80442
90,80442
90,80442
90,150197
90,150197
90,150197
90,150197
90,150197
90,150197
90,150197
90,150197
90,113470
90,113470
90,113470
90,113470
90,113470
90,113470
90,113470
90,113470
90,182091
90,182091
90,182091
90,182091
90,182091
90,182091
90,130770
90,204514
90,204514
90,204514
90,204514
90,204514
90,204514
90,204514
90,204514
90,169978
90,169978
90,86575
90,86575
90,86575
90,86575
91,208511
91,208511
91,208511
91,208511
91,208511
91,208511
91,84589
91,84589
91,84589
91,178887
91,178887
91,178887
91,18893
91,18893
91,18893
91,18893
91,18893
91,18893
91,18893
91,156489
91,156489
91,49779
91,49779
91,149955
91,149955
91,149955
91,123023
91,123023
91,123023
91,123023
91,123023
91,123023
91,31713
91,31713
91,31713
91,31713
91,31713
91,31713
91,31713
92,214651
92,214651
92,214651
92,214651
92,214651
92,214651
92,214651
92,214651
92,214651
92,214651
92,137915
92,137915
92,137915
92,137915
92,190855
92,190855
92,190855
92,190855
92,190855
92,190855
92,137123
92,137123
92,137123
92,137123
92,137123
92,137123
92,52343
92,52343
92,52343
92,52343
92,52343
92,52343
92,62687
92,62687
92,62687
92,62687
92,62687
92,18342
92,18342
92,18342
92,18342
92,69491
92,69491
92,161135
92,161135
92,161135
92,161135
92,161135
92,161135
92,161135
92,88209
92,88209
92,88209
92,88209
92,88209
92,88209
92,88209
92,88209
92,88209
92,88209
92,115902
92,115902
92,115902
92,115902
92,115902
92,115902
92,115902
92,40385
92,40385
92,35211
92,35211
92,193651
92,193651
92,193651
92,193651
92,193651
92,193651
92,198296
92,198296
92,198296
92,198296
92,198296
92,198296
92,198296
92,198296
92,198296
92,198296
92,212150
92,212150
92,166687
92,166687
92,166687
92,166687
92,166687
92,166687
92,166687
92,166687
92,166687
92,166687
92,165472
92,165472
92,64330
93,86772
93,86772
93,86772
93,86772
93,86772
93,86772
93,86772
93,86772
93,86772
93,86772
93,128604
93,128604
93,128604
93,128604
93,128604
93,128604
93,128604
93,128604
93,128604
93,128604
93,173912
93,173912
93,173912
93,173912
93,173912
93,173912
93,24058
93,24058
93,24058
93,24058
93,24058
93,24058
93,24058
93,24058
93,24058
93,24058
93,136815
93,136815
93,136815
93,136815
93,136815
93,136815
93,136815
93,136815
93,136815
93,113868
93,146667
93,146667
93,146667
93,146667
93,146667
93,111571
93,111571
93,111571
93,111571
93,111571
93,111571
93,111571
93,111571
93,111571
93,82760
93,82760
93,82760
93,82760
93,82760
93,82760
93,82760
93,82760
93,24313
93,24313
93,24313
93,24313
93,24313
94,73562
94,73562
94,73562
94,73562
94,73562
94,73562
94,73562
94,11480
94,11480
94,11480
94,38493
94,38493
94,38493
94,38493
94,38493
94,38493
94,38493
94,176714
94,176714
94,176714
94,176714
94,176714
94,176714
94,90685
94,90685
94,90685
94,90685
94,90685
94,90685
94,90685
95,25023
95,25023
95,25023
95,117323
95,117323
95,117323
95,117323
95,117323
95,117323
95,117323
95,164100
95,164100
95,12061
95,12061
95,12061
95,12061
95,35104
95,35104
95,35104
95,35104
95,35104
95,102133
95,102133
95,102133
95,102133
95,102133
95,102133
95,102133
95,62049
95,24929
95,91826
95,91826
95,91826
95,37782
95,37782
95,37782
95,37782
95,37782
95,37782
95,29836
95,29836
95,29836
95,29836
95,29836
95,29836
95,29836
95,29836
95,29836
95,155452
95,155452
96,164213
96,164213
96,164213
96,164213
96,164213
96,164213
96,164213
97,96406
97,96406
97,96406
97,96406
97,96406
97,96406
97,96406
97,22691
97,22691
97,22691
97,22691
97,197178
97,197178
97,197178
97,197178
97,197178
97,197178
97,197178
97,197178
97,178589
97,203354
97,203354
97,203354
97,203354
97,203354
97,203354
97,105784
97,105784
97,105784
97,105784
97,105784
97,105784
97,114544
97,194760
97,194760
97,194760
97,65448
97,65448
97,65448
97,65448
98,48381
98,48381
98,48381
98,48381
98,48381
98,48381
98,36732
98,36732
